Product ID,Product Name,Predicted_Profit,Pred_High_Seller
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,-3.6896136,0
OFF-PA-10003823,Xerox 197,60.85979,0
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-5.621578,0
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3.2829356,0
OFF-AR-10001573,American Pencil,2.1580918,0
OFF-ST-10001031,Adjustable Personal File Tote,0.7334526,0
OFF-AR-10003394,Newell 332,3.6891747,0
FUR-FU-10000550,Stacking Trays by OIC,0.3146847,0
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",7.085536,0
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,0.59746003,0
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,-37.789753,0
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,137.85202,1
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,-38.480118,0
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",10.194696,0
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,38.471718,0
OFF-LA-10001771,Avery 513,11.524332,0
OFF-ST-10002554,Tennsco Industrial Shelving,8.370533,0
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),3.6486251,0
OFF-ST-10000617,Woodgrain Magazine Files by Perma,5.6953974,0
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",67.13946,0
OFF-BI-10000546,Avery Durable Binders,-5.339773,0
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,16.026558,0
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",-1.1313051,0
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,25.985807,1
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",7.315852,0
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,5.0427895,0
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",34.6148,0
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,21.40097,0
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,2.0409608,0
OFF-FA-10002815,Staples,6.717369,0
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.035473,0
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-81.72331,1
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,-38.28206,0
OFF-ST-10000918,Crate-A-Files,-2.0927708,0
FUR-FU-10001940,Staples,-4.6748,0
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,60.555454,0
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,76.281265,0
OFF-LA-10004345,Avery 493,3.661088,0
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",-18.4162,1
OFF-PA-10001033,Xerox 1893,20.847958,0
OFF-PA-10004665,Advantus Motivational Note Cards,2.7616322,0
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,13.80674,0
OFF-PA-10003349,Xerox 1957,6.174535,0
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,7.023368,0
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,247.554,1
OFF-LA-10002762,Avery 485,41.52023,0
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,11.644759,0
OFF-PA-10002586,Xerox 1970,12.324516,0
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,12.88909,0
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,90.168526,0
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",4.671588,0
FUR-CH-10003817,"Global Value Steno Chair, Gray",6.057126,1
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,10.163581,0
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-94.01139,1
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-7.632839,0
OFF-LA-10001317,Avery 520,1.6946762,0
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,87.93095,1
OFF-LA-10000443,Avery 501,2.1604066,0
OFF-BI-10004099,GBC VeloBinder Strips,-10.958615,0
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",84.870995,0
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,31.420382,0
OFF-PA-10000349,Staples,6.8173847,0
FUR-FU-10001940,Staples,7.9852476,0
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",13.953249,0
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,8.737657,0
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,-11.474542,0
OFF-AR-10000203,Newell 336,3.4102235,0
FUR-FU-10002268,Ultra Door Push Plate,0.8547759,0
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,29.631847,0
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,138.50534,1
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-34.53037,1
OFF-BI-10001721,Trimflex Flexible Post Binders,47.648243,0
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",17.135996,0
OFF-BI-10004817,GBC Personal VeloBind Strips,2.7520545,0
OFF-BI-10004826,JM Magazine Binder,-24.588238,0
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,240.5496,1
OFF-FA-10000936,Acco Hot Clips Clips to Go,12.837579,0
OFF-BI-10004492,Tuf-Vin Binders,26.03933,0
OFF-PA-10001293,Xerox 1946,23.146748,0
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",10.400723,0
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,-3.2746017,0
FUR-FU-10004864,Eldon 500 Class Desk Accessories,2.3460407,0
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,35.12396,0
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,11.057593,0
OFF-BI-10004632,GBC Binding covers,26.88637,0
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",80.6731,1
TEC-PH-10004700,PowerGen Dual USB Car Charger,-0.00026988517,0
OFF-LA-10001641,Avery 518,2.593606,0
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",5.9067593,0
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",2.1830084,0
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,20.973293,0
OFF-ST-10000585,Economy Rollaway Files,-21.575932,1
OFF-ST-10004123,Safco Industrial Wire Shelving System,7.657814,1
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",7.6863203,0
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,6.0777435,0
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,48.598793,1
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,7.7459974,0
OFF-BI-10000320,GBC Plastic Binding Combs,13.1116295,0
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",2073.5671,1
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,45.530727,0
OFF-PA-10003309,Xerox 211,9.572271,0
OFF-AR-10004752,Blackstonian Pencils,2.698345,0
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,-80.67195,0
OFF-AR-10003504,Newell 347,1.349352,0
OFF-ST-10000918,Crate-A-Files,-0.70570225,0
OFF-AP-10000804,Hoover Portapower Portable Vacuum,-10.935529,0
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,18.426914,0
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,16.310791,0
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",4.366393,0
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.57852,1
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,10.267554,0
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",26.31704,0
OFF-ST-10000585,Economy Rollaway Files,-16.799969,1
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",11.305323,0
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",20.615416,1
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",-18.804535,0
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,3.99669,0
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,5.8152666,0
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",18.347206,0
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",6.1128035,0
TEC-AC-10003832,Logitech P710e Mobile Speakerphone,132.3283,1
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,123.14264,0
OFF-PA-10004156,Xerox 188,14.139482,0
OFF-EN-10001539,Staples,8.747581,0
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,7.640044,0
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",8.893834,0
OFF-PA-10003893,Xerox 1962,10.96235,0
OFF-ST-10002276,Safco Steel Mobile File Cart,0.45185778,0
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",-72.52911,0
FUR-FU-10000076,24-Hour Round Wall Clock,10.300994,0
OFF-SU-10001574,Acme Value Line Scissors,2.942636,0
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",43.05687,0
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",6.4521837,0
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,3.237211,0
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1348.7571,1
OFF-PA-10001972,Xerox 214,6.0409813,0
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",31.364332,0
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,64.01484,0
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",-1.6554283,0
OFF-SU-10004661,Acme Titanium Bonded Scissors,4.389553,0
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,10.769635,0
TEC-PH-10003505,Geemarc AmpliPOWER60,20.796297,1
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",26.780441,1
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-17.897635,1
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",3.7626686,0
OFF-AR-10002766,Prang Drawing Pencil Set,5.7920513,0
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.125078,0
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",264.5354,1
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,4.8163815,0
OFF-BI-10004187,Staples,1.3934007,0
TEC-PH-10000441,VTech DS6151,22.250479,1
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",10.585318,0
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",3.4619572,0
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,220.33311,0
FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,-34.247272,0
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,1.5940253,0
FUR-FU-10000023,Eldon Wave Desk Accessories,6.178933,0
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",6.121002,0
OFF-EN-10002621,Staples,4.538121,0
OFF-SU-10000646,Premier Automatic Letter Opener,44.575737,1
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",-86.488525,0
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,50.44909,0
FUR-CH-10004287,SAFCO Arco Folding Chair,3.2711341,1
TEC-PH-10003505,Geemarc AmpliPOWER60,-68.00609,1
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-3.494327,0
OFF-ST-10000604,Home/Office Personal File Carts,16.53612,0
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,-20.669369,0
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,11.664827,0
OFF-EN-10004459,Security-Tint Envelopes,7.446327,0
FUR-BO-10003433,Sauder Cornerstone Collection Library,-32.781525,0
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",18.581907,0
OFF-ST-10004459,Tennsco Single-Tier Lockers,-276.38727,1
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",8.938744,0
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,67.15829,1
OFF-LA-10002195,Avery 481,12.747258,0
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,60.60423,0
OFF-AR-10001547,Newell 311,5.531332,0
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",2.9171064,0
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",8.625772,0
TEC-PH-10001750,Samsung Rugby III,60.289722,0
OFF-AR-10003514,4009 Highlighters by Sanford,10.384272,0
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,2.2227724,0
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",6.1737843,0
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,2.3106961,0
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,99.113846,1
OFF-PA-10004156,Xerox 188,9.7349825,0
OFF-PA-10004101,Xerox 1894,4.066221,0
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,21.296003,0
OFF-BI-10002852,Ibico Standard Transparent Covers,-14.74197,0
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-5.7782974,0
TEC-PH-10003273,AT&T TR1909W,31.903131,0
OFF-PA-10001019,Xerox 1884,10.157625,0
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",3.9062397,0
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,35.781616,0
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",25.58824,0
OFF-BI-10001071,GBC ProClick Punch Binding System,30.022335,0
TEC-PH-10002680,Samsung Galaxy Note 3,174.17978,0
OFF-PA-10004355,Xerox 231,6.784438,0
OFF-LA-10003720,Avery 487,8.783576,0
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",14.996195,0
OFF-ST-10000876,Eldon Simplefile Box Office,11.908657,0
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,1249.0475,1
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,34.094543,0
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",81.972,1
OFF-EN-10001028,Staples,10.933553,0
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,101.881355,1
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-24.918917,1
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",93.81582,0
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",23.506409,0
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-14.842531,1
OFF-AR-10004707,Staples,-0.22179562,0
OFF-PA-10002250,Things To Do Today Pad,7.784849,0
OFF-SU-10003505,Premier Electric Letter Opener,-32.727287,1
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",7.6392374,0
TEC-PH-10004389,Nokia Lumia 925,208.32446,0
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,-3.1261249,0
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,62.5312,1
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,-410.23822,0
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,10.497727,0
OFF-LA-10002043,Avery 489,12.432991,0
OFF-BI-10001890,Avery Poly Binder Pockets,2.5978482,0
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",-187.51758,1
OFF-LA-10001771,Avery 513,5.642191,0
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,9.614608,0
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",-16.98543,0
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,87.1768,0
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,0.9721796,0
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",15.438984,0
OFF-LA-10002762,Avery 485,24.820478,0
FUR-FU-10004018,Tensor Computer Mounted Lamp,16.183277,0
OFF-PA-10003302,Xerox 1906,83.61524,0
OFF-AR-10001972,Newell 323,1.9664289,0
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,24.085432,0
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,518.0491,1
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",28.068829,0
FUR-BO-10004467,Bestar Classic Bookcase,74.883606,1
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,5.7151823,0
OFF-AR-10001446,Newell 309,7.277155,0
OFF-BI-10003364,Binding Machine Supplies,14.530224,0
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,-77.98228,0
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",3.2898967,0
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,26.341951,0
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.0343833,0
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",22.469078,0
OFF-AR-10001419,Newell 325,3.4053113,0
OFF-LA-10000248,Avery 52,4.4456244,0
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,2.539048,0
OFF-AR-10001216,Newell 339,6.357362,0
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",52.219902,0
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,213.0827,1
TEC-PH-10000576,AT&T 1080 Corded phone,33.616207,0
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,-32.54605,0
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,12.776868,0
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",1.0170435,0
OFF-PA-10003641,Xerox 1909,89.00848,0
OFF-BI-10002353,GBC VeloBind Cover Sets,14.100345,0
OFF-LA-10001175,Avery 514,8.406365,0
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,6.130291,0
OFF-BI-10000632,Satellite Sectional Post Binders,113.170876,0
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",13.414228,0
OFF-PA-10004327,Xerox 1911,66.74361,0
OFF-PA-10001972,Xerox 214,14.647322,0
OFF-AR-10004757,Crayola Colored Pencils,7.8050957,0
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",-1.3142611,0
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,2.7946918,0
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',23.141317,0
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",6.087488,0
OFF-EN-10001539,Staples,13.629799,0
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,26.352865,1
OFF-PA-10001954,Xerox 1964,156.20143,0
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,1.4644065,0
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,13.752928,0
OFF-ST-10002276,Safco Steel Mobile File Cart,33.886395,0
OFF-ST-10001325,Sterilite Officeware Hinged File Box,6.593895,0
FUR-FU-10000732,Eldon 200 Class Desk Accessories,11.638316,0
OFF-AR-10002375,Newell 351,6.0929346,0
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,78.12144,1
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,202.23557,1
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,3.2020736,0
OFF-SU-10003505,Premier Electric Letter Opener,1.4330827,1
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,25.579416,0
OFF-AR-10002255,Newell 346,3.3140519,0
OFF-BI-10000546,Avery Durable Binders,5.717803,0
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4.595415,0
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,21.365852,0
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,-138.94318,1
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,-350.5489,1
OFF-FA-10000089,Acco Glide Clips,8.9340925,0
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,6.169074,0
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",-58.318,0
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,2.9155726,0
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,65.48158,0
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.54171634,0
TEC-PH-10002890,AT&T 17929 Lendline Telephone,12.070308,0
TEC-PH-10004006,Panasonic KX - TS880B Telephone,53.949566,0
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,78.30586,0
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",18.98773,0
TEC-PH-10000455,GE 30522EE2,119.72964,0
OFF-BI-10004099,GBC VeloBinder Strips,-12.611974,0
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,18.805868,0
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,-0.7724621,0
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,36.10891,0
OFF-PA-10002365,Xerox 1967,5.832533,0
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",29.957743,0
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,24.465378,0
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",4.131178,0
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,14.012559,0
FUR-CH-10003833,Novimex Fabric Task Chair,-10.723786,0
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,3.282313,0
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,-62.113556,1
FUR-FU-10000320,OIC Stacking Trays,2.8571105,0
OFF-AR-10000658,Newell 324,16.472456,0
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,1.796349,0
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",8.760428,0
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",-2.5166898,0
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,20.123451,0
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",26.828053,0
TEC-PH-10001750,Samsung Rugby III,13.111726,0
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,25.526054,0
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",8.51246,0
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",12.783033,0
OFF-SU-10003936,Acme Serrated Blade Letter Opener,3.9062443,0
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",7.9031725,0
FUR-BO-10003893,Sauder Camden County Collection Library,20.188078,0
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",230.24146,0
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,4.5036535,0
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",5.5410995,0
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,14.765623,0
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",5.8563175,0
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,6.402729,0
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,14.103403,0
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,47.324436,0
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,51.784374,0
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,213.58571,1
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",3.4298341,0
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,167.83336,1
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,45.504456,0
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",25.030289,0
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,-3.9958622,1
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,129.83447,0
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,0.7679145,0
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",3.0245404,0
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,29.298532,1
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,-76.46522,1
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,5.4745026,0
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",5.3016987,0
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,-131.16747,1
OFF-ST-10002301,Tennsco Commercial Shelving,6.2885094,0
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,-20.493288,0
OFF-LA-10003223,Avery 508,3.8451781,0
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,42.211327,1
FUR-TA-10003954,Hon 94000 Series Round Tables,-580.398,1
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",-4.0557632,0
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,90.57502,1
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.6047335,0
